# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/jpacheco/busco/scripts/run_BUSCO.py -i /work/jpacheco/pacheco_finalpractical/output/pilon.fasta -o busco_analysis_improved -l /work/jpacheco/pacheco_finalpractical/actinopterygii_odb9/ -m genome -c 20 -sp zebrafish
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C06WW	Complete	scaffold6323_pilon	987484	1000353	802.9	375
EOG090C06WZ	Complete	scaffold2396_pilon	338727	359539	581.7	496
EOG090C06X2	Complete	scaffold3031_pilon	6367	31947	712.7	375
EOG090C06X7	Complete	scaffold2220_pilon	77176	87122	896.2	493
EOG090C06XB	Complete	scaffold4237_pilon	60675	71323	634.0	392
EOG090C06XD	Complete	scaffold6355_pilon	447201	468198	801.5	395
EOG090C06XH	Complete	scaffold3048_pilon	92836	124906	785.0	395
EOG090C06XN	Complete	scaffold2854_pilon	132121	146914	666.7	400
EOG090C06XO	Missing
EOG090C06XP	Complete	scaffold6128_pilon	1096764	1111873	728.1	355
EOG090C06XT	Complete	scaffold1923_pilon	132593	178414	664.8	323
EOG090C06XU	Complete	scaffold1916_pilon	329688	341745	739.3	354
EOG090C06XX	Complete	scaffold5965_pilon	354258	380349	749.5	371
EOG090C06XY	Complete	scaffold6202_pilon	337489	358915	722.9	329
EOG090C06YQ	Complete	scaffold3214_pilon	44366	46581	780.9	368
EOG090C06YR	Complete	scaffold4286_pilon	214664	222703	726.4	341
EOG090C06YS	Duplicated	scaffold1006_pilon	484641	486514	906.2	421
EOG090C06YS	Duplicated	scaffold6290_pilon	238700	244872	774.8	421
EOG090C06YW	Duplicated	scaffold1926_pilon	503111	521800	740.9	388
EOG090C06YW	Duplicated	scaffold1933_pilon	136659	155117	685.3	375
EOG090C06YW	Duplicated	scaffold5754_pilon	145480	157888	742.9	396
EOG090C06Z7	Complete	scaffold6235_pilon	72161	74257	756.9	367
EOG090C06ZL	Complete	scaffold2805_pilon	782531	836068	804.2	447
EOG090C06ZM	Complete	scaffold3513_pilon	112143	117871	787.8	387
EOG090C06ZU	Complete	scaffold4162_pilon	173467	175627	590.0	300
EOG090C06ZY	Complete	scaffold5780_pilon	466152	499281	1043.8	467
EOG090C0706	Complete	scaffold4484_pilon	9724	16501	703.8	382
EOG090C0709	Complete	scaffold3021_pilon	502874	512664	687.5	335
EOG090C070G	Complete	scaffold5999_pilon	5620	7628	790.8	385
EOG090C070K	Complete	scaffold3659_pilon	163784	184040	824.0	394
EOG090C070M	Complete	scaffold1985_pilon	324538	332352	695.9	356
EOG090C070O	Complete	scaffold1416_pilon	39015	47736	890.0	402
EOG090C070X	Complete	scaffold4878_pilon	503396	513641	1003.6	512
EOG090C070Y	Complete	scaffold4186_pilon	57492	81987	661.1	362
EOG090C070Z	Complete	scaffold2915_pilon	509656	520170	574.4	293
EOG090C0711	Complete	scaffold0597_pilon	327042	337929	953.6	431
EOG090C0715	Complete	scaffold6115_pilon	218747	223822	783.5	356
EOG090C0719	Complete	scaffold3710_pilon	48217	56031	736.3	350
EOG090C071A	Complete	scaffold2988_pilon	399129	438916	568.2	287
EOG090C071F	Complete	scaffold4220_pilon	60850	70302	576.6	350
EOG090C071I	Complete	scaffold2566_pilon	48592	68339	1143.1	642
EOG090C071L	Complete	scaffold6212_pilon	165471	172627	827.1	431
EOG090C071P	Complete	scaffold2113_pilon	415451	420409	814.7	404
EOG090C071T	Complete	scaffold3544_pilon	256798	269662	741.3	416
EOG090C071U	Complete	scaffold2918_pilon	214336	218987	861.8	406
EOG090C071Y	Complete	scaffold3125_pilon	122754	125816	727.9	365
EOG090C071Z	Complete	scaffold3250_pilon	58005	65656	797.3	436
EOG090C0721	Complete	scaffold2877_pilon	451316	471609	856.4	395
EOG090C0724	Complete	scaffold2220_pilon	70284	75173	670.8	405
EOG090C0726	Complete	scaffold5756_pilon	192517	203868	629.1	340
EOG090C0729	Complete	scaffold3216_pilon	54844	57852	625.2	340
EOG090C072F	Complete	scaffold2841_pilon	588785	592904	990.3	532
EOG090C072G	Complete	scaffold2818_pilon	343177	355045	786.9	407
EOG090C072K	Complete	scaffold3036_pilon	490345	508757	665.5	345
EOG090C072N	Complete	scaffold2469_pilon	19196	25319	980.8	454
EOG090C072P	Complete	scaffold3503_pilon	202796	218480	958.5	502
EOG090C072W	Complete	scaffold2853_pilon	175387	193427	929.3	506
EOG090C0731	Complete	scaffold2302_pilon	658894	684332	827.0	379
EOG090C0733	Complete	scaffold2926_pilon	245393	249908	766.1	418
EOG090C0735	Complete	scaffold6355_pilon	480389	507376	922.8	529
EOG090C0737	Complete	scaffold2220_pilon	96823	100208	602.3	308
EOG090C073H	Complete	scaffold2975_pilon	415411	440317	691.8	354
EOG090C073I	Complete	scaffold2096_pilon	21660	30422	716.6	364
EOG090C073L	Complete	scaffold3372_pilon	195509	204814	787.4	369
EOG090C073S	Complete	scaffold2091_pilon	116537	121052	601.4	341
EOG090C073T	Complete	scaffold1951_pilon	335624	342124	716.6	344
EOG090C073U	Complete	scaffold0963_pilon	102292	113743	783.6	404
EOG090C073Z	Complete	scaffold2983_pilon	172392	182931	707.5	357
EOG090C0742	Complete	scaffold2002_pilon	171715	187167	743.1	373
EOG090C0745	Complete	scaffold2551_pilon	4682	17847	780.8	384
EOG090C074A	Complete	scaffold5800_pilon	108801	116342	596.7	306
EOG090C074B	Complete	scaffold6377_pilon	170820	183195	591.0	314
EOG090C074C	Complete	scaffold4286_pilon	200307	206721	794.1	422
EOG090C074E	Complete	scaffold5477_pilon	33394	35763	764.8	384
EOG090C074G	Complete	scaffold3717_pilon	19856	26600	837.1	519
EOG090C074J	Complete	scaffold6233_pilon	294886	304277	754.3	389
EOG090C074O	Complete	scaffold6230_pilon	460116	470547	812.7	377
EOG090C074W	Complete	scaffold3200_pilon	134609	172567	551.6	318
EOG090C074X	Complete	scaffold5694_pilon	263207	282208	696.3	352
EOG090C074Z	Complete	scaffold3119_pilon	425579	442829	981.0	437
EOG090C0750	Duplicated	scaffold2916_pilon	789101	790718	743.1	372
EOG090C0750	Duplicated	scaffold3722_pilon	240264	241864	743.1	372
EOG090C0755	Complete	scaffold1979_pilon	163436	173973	446.3	274
EOG090C075B	Complete	scaffold6231_pilon	193370	201207	903.8	408
EOG090C075D	Complete	scaffold3697_pilon	234159	244403	660.8	350
EOG090C075K	Complete	scaffold3183_pilon	12765	22975	798.5	377
EOG090C075O	Complete	scaffold3262_pilon	445388	447366	740.5	342
EOG090C075Z	Complete	scaffold3820_pilon	142565	150505	699.4	404
EOG090C0764	Complete	scaffold6197_pilon	123351	128443	578.3	407
EOG090C0765	Complete	scaffold2064_pilon	251158	260101	785.4	400
EOG090C0766	Complete	scaffold3959_pilon	29198	51713	550.4	375
EOG090C0767	Complete	scaffold5952_pilon	260468	267988	755.7	393
EOG090C076E	Complete	scaffold4289_pilon	266042	284242	1350.3	718
EOG090C076H	Complete	scaffold2988_pilon	306757	310388	336.8	188
EOG090C076N	Complete	scaffold1926_pilon	231501	251161	865.4	383
EOG090C076V	Complete	scaffold3183_pilon	107849	111140	738.4	366
EOG090C076X	Complete	scaffold3799_pilon	346335	351633	622.1	375
EOG090C0774	Complete	scaffold3992_pilon	50249	54401	852.1	403
EOG090C0775	Complete	scaffold2937_pilon	189420	193195	796.5	501
EOG090C077C	Complete	scaffold0967_pilon	75981	89210	721.7	354
EOG090C077E	Complete	scaffold2349_pilon	153584	163882	633.2	362
EOG090C077H	Complete	scaffold3339_pilon	210328	218775	752.6	358
EOG090C077I	Complete	scaffold1908_pilon	1209938	1211854	648.3	325
EOG090C077L	Complete	scaffold3017_pilon	62122	67705	857.4	408
EOG090C077N	Complete	scaffold6204_pilon	82715	89598	765.8	368
EOG090C077S	Complete	scaffold2910_pilon	613391	619696	1123.7	552
EOG090C077U	Complete	scaffold4168_pilon	218049	230752	686.3	421
EOG090C077V	Complete	scaffold2302_pilon	1114856	1123708	785.3	429
EOG090C078E	Complete	scaffold2097_pilon	42455	52785	626.2	326
EOG090C078H	Complete	scaffold6124_pilon	155332	162425	733.6	377
EOG090C078I	Complete	scaffold6094_pilon	674020	680111	600.0	310
EOG090C078J	Complete	scaffold6353_pilon	1629843	1633742	679.0	380
EOG090C078M	Complete	scaffold3152_pilon	238634	245482	1009.3	547
EOG090C078N	Complete	scaffold4070_pilon	62824	69481	852.3	391
EOG090C078P	Complete	scaffold3360_pilon	203718	211143	594.9	344
EOG090C078U	Complete	scaffold4598_pilon	51699	64321	752.0	357
EOG090C078W	Complete	scaffold0404_pilon	361389	364023	883.5	405
EOG090C078Z	Complete	scaffold4316_pilon	101381	116733	896.7	396
EOG090C0792	Complete	scaffold3831_pilon	303065	307851	774.0	360
EOG090C0795	Complete	scaffold6403_pilon	55962	79189	687.1	343
EOG090C0797	Complete	scaffold2918_pilon	48325	58512	591.7	396
EOG090C0798	Complete	scaffold3417_pilon	48081	53394	750.8	380
EOG090C079C	Complete	scaffold2821_pilon	730915	737630	755.5	369
EOG090C079E	Complete	scaffold2377_pilon	425524	428900	418.5	380
EOG090C079F	Complete	scaffold4205_pilon	131776	142458	800.5	426
EOG090C079L	Complete	scaffold6129_pilon	228367	239911	763.3	374
EOG090C079P	Complete	scaffold6378_pilon	305193	319427	821.3	492
EOG090C079Q	Duplicated	scaffold2784_pilon	839272	844741	744.1	340
EOG090C079Q	Duplicated	scaffold4995_pilon	40803	46886	682.8	357
EOG090C079V	Complete	scaffold5756_pilon	334186	339929	702.3	450
EOG090C079X	Fragmented	scaffold2468_pilon	137453	160593	760.1	354
EOG090C079Z	Complete	scaffold2912_pilon	164355	178623	902.1	498
EOG090C07A0	Complete	scaffold2957_pilon	49187	60826	758.2	360
EOG090C07A1	Complete	scaffold2918_pilon	443423	445805	764.3	441
EOG090C07A3	Complete	scaffold2952_pilon	5562	16587	1094.6	540
EOG090C07A4	Complete	scaffold3065_pilon	38370	60304	858.8	542
EOG090C07A5	Complete	scaffold2993_pilon	443233	452307	957.1	526
EOG090C07AC	Complete	scaffold2433_pilon	127299	136468	888.3	422
EOG090C07AD	Complete	scaffold2987_pilon	114756	131563	584.1	293
EOG090C07AG	Complete	scaffold3848_pilon	95283	101512	999.4	505
EOG090C07AM	Complete	scaffold2092_pilon	642675	704860	799.4	497
EOG090C07AO	Complete	scaffold3527_pilon	18397	60361	785.2	363
EOG090C07AQ	Complete	scaffold6255_pilon	46764	52640	670.1	390
EOG090C07AR	Complete	scaffold4017_pilon	27306	37847	649.6	338
EOG090C07AS	Complete	scaffold3505_pilon	10805	22540	729.8	349
EOG090C07AU	Complete	scaffold1979_pilon	126901	139988	719.6	356
EOG090C07AW	Complete	scaffold2011_pilon	276504	288944	731.6	344
EOG090C07AZ	Complete	scaffold3253_pilon	193261	206071	595.0	356
EOG090C07BA	Complete	scaffold2165_pilon	751371	758425	702.6	346
EOG090C07BD	Complete	scaffold1935_pilon	30128	61963	728.7	328
EOG090C07BH	Complete	scaffold6116_pilon	407557	414850	722.0	378
EOG090C07BO	Complete	scaffold2906_pilon	34966	43248	649.4	323
EOG090C07C3	Complete	scaffold4595_pilon	27701	37313	775.6	359
EOG090C07CA	Complete	scaffold6377_pilon	164544	168743	838.1	368
EOG090C07CC	Complete	scaffold4874_pilon	34959	40041	760.1	374
EOG090C07CI	Complete	scaffold6223_pilon	236966	250945	645.6	525
EOG090C07CJ	Complete	scaffold6157_pilon	64254	89714	693.4	376
EOG090C07CO	Complete	scaffold3234_pilon	184715	190062	693.7	334
EOG090C07CW	Complete	scaffold3838_pilon	1210	13943	712.9	362
EOG090C07D4	Complete	scaffold3038_pilon	140120	144807	661.5	333
EOG090C07DE	Complete	scaffold2114_pilon	331734	335882	635.4	366
EOG090C07DF	Complete	scaffold2171_pilon	17697	26906	615.7	321
EOG090C07DL	Complete	scaffold6170_pilon	890952	893951	789.9	384
EOG090C07DM	Complete	scaffold2793_pilon	96655	99111	721.9	343
EOG090C07DO	Complete	scaffold2942_pilon	102349	119337	871.8	465
EOG090C07DP	Complete	scaffold3572_pilon	143277	160003	803.8	408
EOG090C07DT	Complete	scaffold3285_pilon	646032	653544	856.1	431
EOG090C07DX	Complete	scaffold1177_pilon	270610	277863	693.1	423
EOG090C07DZ	Complete	scaffold3146_pilon	42835	52290	785.5	396
EOG090C07E4	Complete	scaffold2800_pilon	203180	207352	718.3	389
EOG090C07E7	Complete	scaffold3380_pilon	114375	124774	1139.2	985
EOG090C07EB	Complete	scaffold5238_pilon	18133	34978	934.6	440
EOG090C07EG	Complete	scaffold3772_pilon	54515	62651	898.4	427
EOG090C07EH	Complete	scaffold3318_pilon	659284	664638	613.7	513
EOG090C07EI	Complete	scaffold3128_pilon	28798	35634	728.0	355
EOG090C07EK	Complete	scaffold2191_pilon	176062	180642	747.2	433
EOG090C07EN	Fragmented	scaffold5676_pilon	1	21471	505.6	218
EOG090C07EP	Complete	scaffold4456_pilon	14	7933	853.6	400
EOG090C07EQ	Fragmented	scaffold3485_pilon	525333	529398	610.9	301
EOG090C07ES	Complete	scaffold4200_pilon	37495	41470	705.4	323
EOG090C07EW	Complete	scaffold3227_pilon	311335	341222	789.8	373
EOG090C07F0	Missing
EOG090C07F9	Complete	scaffold3354_pilon	165359	175129	780.2	468
EOG090C07FA	Complete	scaffold3013_pilon	118299	127969	803.3	424
EOG090C07FB	Complete	scaffold2006_pilon	585022	591751	688.7	321
EOG090C07FF	Complete	scaffold2836_pilon	402585	437749	659.4	358
EOG090C07FG	Complete	scaffold2937_pilon	11587	23356	672.6	354
EOG090C07FM	Complete	scaffold3346_pilon	219353	220699	649.0	370
EOG090C07FU	Complete	scaffold3335_pilon	8395	21846	661.5	324
EOG090C07FV	Complete	scaffold0066_pilon	134296	139175	766.5	392
EOG090C07FY	Complete	scaffold2899_pilon	730447	734638	462.2	334
EOG090C07G2	Complete	scaffold2804_pilon	90323	97187	542.3	327
EOG090C07G3	Complete	scaffold2823_pilon	1221788	1229753	754.9	385
EOG090C07G8	Missing
EOG090C07GA	Complete	scaffold3701_pilon	320394	342417	514.6	336
EOG090C07GC	Complete	scaffold3280_pilon	45662	55934	834.4	421
EOG090C07GE	Complete	scaffold3934_pilon	93766	103928	738.1	364
EOG090C07GG	Complete	scaffold1175_pilon	215012	261075	681.5	407
EOG090C07GJ	Complete	scaffold3050_pilon	101098	107926	914.4	615
EOG090C07GO	Complete	scaffold5858_pilon	160440	170051	569.5	286
EOG090C07GP	Complete	scaffold6199_pilon	19593	32403	925.8	460
EOG090C07GS	Complete	scaffold0877_pilon	104640	105908	718.7	343
EOG090C07GV	Complete	scaffold2860_pilon	336592	358458	746.0	405
EOG090C07GW	Duplicated	scaffold3461_pilon	24378	50794	539.6	300
EOG090C07GW	Duplicated	scaffold6334_pilon	837	16910	539.5	299
EOG090C07H0	Complete	scaffold3218_pilon	630172	648721	929.3	439
EOG090C07H2	Complete	scaffold5967_pilon	222269	227375	818.7	401
EOG090C07H4	Complete	scaffold0897_pilon	34628	48239	737.7	420
EOG090C07HE	Complete	scaffold1903_pilon	1049034	1059440	902.9	426
EOG090C07HF	Complete	scaffold5751_pilon	16307	19075	693.3	348
EOG090C07HG	Complete	scaffold3000_pilon	219045	242083	533.7	263
EOG090C07HK	Complete	scaffold3290_pilon	49185	60608	561.8	311
EOG090C07HM	Complete	scaffold2429_pilon	701879	706450	717.8	378
EOG090C07HR	Complete	scaffold3297_pilon	182574	186011	719.4	376
EOG090C07HS	Complete	scaffold2457_pilon	307786	317204	681.0	341
EOG090C07HV	Complete	scaffold2033_pilon	4801	10726	910.6	491
EOG090C07I4	Complete	scaffold4150_pilon	116364	126404	734.8	350
EOG090C07IE	Complete	scaffold2167_pilon	171722	181535	557.4	267
EOG090C07II	Complete	scaffold6260_pilon	1054724	1080810	847.7	469
EOG090C07IL	Complete	scaffold3453_pilon	1146769	1148926	873.9	418
EOG090C07IT	Complete	scaffold2086_pilon	55463	79288	699.3	444
EOG090C07IZ	Complete	scaffold6291_pilon	260783	292561	761.5	407
EOG090C07J7	Complete	scaffold6298_pilon	282624	289931	733.6	376
EOG090C07JA	Complete	scaffold2828_pilon	22108	33833	1082.9	588
EOG090C07JF	Complete	scaffold2000_pilon	125614	132269	820.7	388
EOG090C07JJ	Complete	scaffold3300_pilon	22781	32597	1045.4	476
EOG090C07JL	Complete	scaffold2222_pilon	34961	38509	896.7	550
EOG090C07JM	Complete	scaffold3691_pilon	92716	99328	564.7	346
EOG090C07JN	Complete	scaffold0520_pilon	17197	24363	754.5	346
EOG090C07JS	Complete	scaffold2842_pilon	580896	591587	604.7	427
EOG090C07JV	Complete	scaffold2038_pilon	126580	131043	897.5	394
EOG090C07K0	Complete	scaffold6353_pilon	1579505	1597237	797.1	374
EOG090C07K1	Complete	scaffold2145_pilon	1484910	1488914	777.1	382
EOG090C07K7	Complete	scaffold0580_pilon	543278	550384	616.0	330
EOG090C07KB	Duplicated	scaffold3831_pilon	235165	236733	353.3	387
EOG090C07KB	Duplicated	scaffold6333_pilon	4446	5999	370.3	388
EOG090C07KD	Complete	scaffold2875_pilon	420731	423378	869.5	397
EOG090C07KF	Complete	scaffold2416_pilon	362116	369283	812.7	383
EOG090C07KH	Complete	scaffold1933_pilon	792891	797896	698.2	403
EOG090C07KJ	Complete	scaffold3130_pilon	749383	756111	760.1	337
EOG090C07KL	Complete	scaffold2222_pilon	15192	24948	700.5	360
EOG090C07KY	Complete	scaffold5851_pilon	12492	30442	787.1	489
EOG090C07LC	Complete	scaffold2872_pilon	422926	433403	677.1	322
EOG090C07LD	Complete	scaffold6185_pilon	433390	438827	643.7	397
EOG090C07LE	Complete	scaffold3601_pilon	18689	24762	1147.8	813
EOG090C07LN	Complete	scaffold3387_pilon	270341	274008	659.4	353
EOG090C07LO	Fragmented	scaffold6267_pilon	616118	655172	763.3	380
EOG090C07LR	Complete	scaffold5839_pilon	54461	59859	733.7	376
EOG090C07LT	Complete	scaffold0245_pilon	6600	11195	851.1	404
EOG090C07M8	Complete	scaffold1916_pilon	31440	46606	781.9	367
EOG090C07MA	Complete	scaffold3402_pilon	334658	341670	967.6	499
EOG090C07MB	Complete	scaffold2540_pilon	86616	94771	938.7	471
EOG090C07MS	Duplicated	scaffold3099_pilon	414794	425849	440.8	264
EOG090C07MS	Duplicated	scaffold6271_pilon	507021	523909	421.7	275
EOG090C07MW	Complete	scaffold4372_pilon	9243	22957	760.2	432
EOG090C07N2	Complete	scaffold1956_pilon	462139	466935	743.0	373
EOG090C07N8	Complete	scaffold3149_pilon	85249	93316	822.3	412
EOG090C07NA	Complete	scaffold6212_pilon	13100	20072	728.2	448
EOG090C07NB	Complete	scaffold2402_pilon	586797	596536	763.9	357
EOG090C07NT	Complete	scaffold6220_pilon	627860	635345	666.7	320
EOG090C07O0	Complete	scaffold1898_pilon	464713	472513	658.8	401
EOG090C07O1	Complete	scaffold1962_pilon	144036	153010	875.1	441
EOG090C07O4	Complete	scaffold3826_pilon	148232	174176	790.0	365
EOG090C07OR	Duplicated	scaffold2945_pilon	257879	259081	931.3	394
EOG090C07OR	Duplicated	scaffold5950_pilon	334196	335407	890.3	394
EOG090C07OS	Missing
EOG090C07OT	Complete	scaffold3153_pilon	361509	364140	872.5	392
EOG090C07OV	Complete	scaffold4015_pilon	131802	133127	583.8	324
EOG090C07OX	Complete	scaffold0553_pilon	546	10370	924.8	418
EOG090C07P2	Complete	scaffold4871_pilon	2874	55234	763.0	419
EOG090C07P4	Complete	scaffold2563_pilon	21785	31258	712.9	387
EOG090C07P8	Complete	scaffold2942_pilon	710701	742648	695.9	325
EOG090C07PF	Complete	scaffold1976_pilon	450124	457243	766.2	376
EOG090C07PR	Complete	scaffold2350_pilon	12348	18992	645.9	312
EOG090C07PU	Complete	scaffold3898_pilon	319	5327	678.4	381
EOG090C07PX	Complete	scaffold2908_pilon	201722	207839	700.2	334
EOG090C07Q1	Complete	scaffold2436_pilon	2577	30454	863.3	426
EOG090C07Q5	Complete	scaffold5082_pilon	28447	36598	813.5	377
EOG090C07Q6	Complete	scaffold2966_pilon	231816	233295	673.6	356
EOG090C07QB	Complete	scaffold4076_pilon	33780	58614	2038.9	1631
EOG090C07QN	Complete	scaffold4339_pilon	109842	132711	539.0	247
EOG090C07QS	Complete	scaffold5981_pilon	334739	349581	561.2	309
EOG090C07QX	Duplicated	scaffold1999_pilon	95982	102439	831.8	413
EOG090C07QX	Duplicated	scaffold3973_pilon	68933	74454	807.3	377
EOG090C07QY	Complete	scaffold6163_pilon	380588	392385	677.4	319
EOG090C07R0	Complete	scaffold3726_pilon	158089	166581	924.6	429
EOG090C07R1	Complete	scaffold3303_pilon	33399	38182	723.6	371
EOG090C07R2	Complete	scaffold0597_pilon	424822	428688	755.8	371
EOG090C07R3	Complete	scaffold4841_pilon	11956	18231	306.2	276
EOG090C07R8	Complete	scaffold6204_pilon	9707	28463	746.5	366
EOG090C07R9	Missing
EOG090C07RC	Complete	scaffold1911_pilon	358352	363271	710.7	328
EOG090C07RJ	Complete	scaffold3128_pilon	212148	213761	741.9	503
EOG090C07RQ	Complete	scaffold3026_pilon	248423	264239	638.1	354
EOG090C07RW	Complete	scaffold4333_pilon	9716	51099	772.6	354
EOG090C07RZ	Complete	scaffold2958_pilon	43168	50660	527.4	353
EOG090C07S1	Complete	scaffold2566_pilon	181346	196667	804.3	396
EOG090C07S4	Complete	scaffold0580_pilon	293741	295946	523.5	279
EOG090C07SC	Duplicated	scaffold2225_pilon	105959	111333	827.7	452
EOG090C07SC	Duplicated	scaffold4909_pilon	4730	11007	806.3	442
EOG090C07SF	Complete	scaffold2148_pilon	76462	87053	760.8	380
EOG090C07SG	Complete	scaffold3451_pilon	69026	78576	807.2	386
EOG090C07SJ	Complete	scaffold0346_pilon	278902	287996	868.1	454
EOG090C07SK	Complete	scaffold3813_pilon	25859	43630	1070.5	672
EOG090C07SL	Complete	scaffold2977_pilon	306770	313706	720.9	320
EOG090C07SO	Complete	scaffold3823_pilon	40754	58534	682.2	341
EOG090C07SQ	Complete	scaffold4846_pilon	33543	39676	777.1	459
EOG090C07SU	Complete	scaffold3257_pilon	559497	565235	788.7	374
EOG090C07SZ	Complete	scaffold2832_pilon	884617	885804	661.0	345
EOG090C07T4	Missing
EOG090C07T6	Complete	scaffold6171_pilon	271869	287862	696.7	348
EOG090C07T7	Complete	scaffold5692_pilon	593646	598856	700.2	358
EOG090C07T8	Complete	scaffold3720_pilon	41648	43096	857.2	421
EOG090C07T9	Complete	scaffold3484_pilon	123616	133693	831.2	375
EOG090C07TC	Complete	scaffold5996_pilon	166238	169549	787.0	385
EOG090C07TF	Complete	scaffold2084_pilon	86810	91939	801.5	450
EOG090C07TI	Complete	scaffold1985_pilon	65546	69488	765.9	415
EOG090C07TM	Missing
EOG090C07TQ	Complete	scaffold4289_pilon	7955	19388	613.5	310
EOG090C07TY	Complete	scaffold5805_pilon	187734	191853	661.6	338
EOG090C07U0	Complete	scaffold5791_pilon	262176	267402	826.6	400
EOG090C07U1	Complete	scaffold4108_pilon	41939	50422	654.3	318
EOG090C07U6	Complete	scaffold2908_pilon	151045	153953	813.3	388
EOG090C07UF	Complete	scaffold3665_pilon	84442	90819	523.6	317
EOG090C07UL	Complete	scaffold4346_pilon	161156	171689	838.2	400
EOG090C07UM	Complete	scaffold6274_pilon	728276	730529	614.6	302
EOG090C07UO	Complete	scaffold2797_pilon	102028	118573	637.2	342
EOG090C07UP	Duplicated	scaffold2112_pilon	161924	169604	848.4	387
EOG090C07UP	Duplicated	scaffold4000_pilon	199136	211229	742.1	391
EOG090C07UU	Complete	scaffold0100_pilon	12662	16082	707.3	364
EOG090C07UW	Complete	scaffold3288_pilon	126320	144032	692.5	320
EOG090C07V0	Complete	scaffold3546_pilon	285542	290503	750.4	342
EOG090C07V3	Complete	scaffold1910_pilon	317150	328197	685.1	388
EOG090C07V4	Complete	scaffold2117_pilon	216181	226433	826.8	426
EOG090C07VA	Complete	scaffold6353_pilon	1747297	1757602	764.8	398
EOG090C07VC	Complete	scaffold5691_pilon	773919	775151	659.9	319
EOG090C07VJ	Complete	scaffold3895_pilon	26904	63626	645.7	299
EOG090C07VO	Complete	scaffold6232_pilon	26596	32389	739.3	399
EOG090C07VS	Complete	scaffold5858_pilon	142076	145250	630.8	383
EOG090C07VZ	Complete	scaffold2255_pilon	191115	196526	587.0	330
EOG090C07W8	Complete	scaffold2102_pilon	183861	188951	466.9	208
EOG090C07WB	Complete	scaffold3354_pilon	130056	145464	878.2	492
EOG090C07WE	Complete	scaffold4511_pilon	234219	239263	789.1	471
EOG090C07WG	Complete	scaffold2955_pilon	251179	300666	669.4	336
EOG090C07WN	Complete	scaffold4040_pilon	144183	148842	360.2	169
EOG090C07WS	Missing
EOG090C07WX	Complete	scaffold3329_pilon	152470	154322	646.8	314
EOG090C07WZ	Complete	scaffold2449_pilon	657423	659465	738.0	389
EOG090C07X4	Complete	scaffold2526_pilon	61848	68124	901.8	484
EOG090C07X6	Complete	scaffold6128_pilon	502513	508789	733.6	402
EOG090C07XA	Complete	scaffold4449_pilon	45880	60987	728.3	374
EOG090C07XD	Complete	scaffold0032_pilon	38224	56414	639.9	337
EOG090C07XT	Complete	scaffold3174_pilon	130084	137964	671.3	487
EOG090C07XX	Complete	scaffold3964_pilon	51269	54443	671.0	295
EOG090C07Y8	Complete	scaffold5862_pilon	169239	188476	670.9	342
EOG090C07Y9	Complete	scaffold2842_pilon	504485	510891	651.8	328
EOG090C07YF	Complete	scaffold0969_pilon	307721	310532	634.9	362
EOG090C07YH	Complete	scaffold3526_pilon	99966	111258	724.0	361
EOG090C07YI	Complete	scaffold2919_pilon	543919	554758	637.0	360
EOG090C07YL	Complete	scaffold4424_pilon	11330	40178	444.3	385
EOG090C07YR	Complete	scaffold2155_pilon	36910	41601	739.0	389
EOG090C07YS	Complete	scaffold3791_pilon	355266	362009	672.1	368
EOG090C07YZ	Complete	scaffold6381_pilon	76360	88921	484.9	254
EOG090C07Z0	Complete	scaffold5805_pilon	822397	832628	759.5	352
EOG090C07Z5	Complete	scaffold3486_pilon	78802	85900	694.8	352
EOG090C07Z6	Complete	scaffold3922_pilon	169956	177091	648.7	341
EOG090C07Z7	Complete	scaffold1969_pilon	71109	83190	475.3	350
EOG090C07Z9	Complete	scaffold4040_pilon	134617	138295	524.3	340
EOG090C07ZB	Complete	scaffold3306_pilon	166544	173852	519.5	280
EOG090C07ZH	Complete	scaffold3360_pilon	213990	247429	998.9	597
EOG090C07ZI	Complete	scaffold4578_pilon	113263	124245	771.0	362
EOG090C07ZN	Complete	scaffold6347_pilon	197204	231991	759.8	390
EOG090C07ZO	Complete	scaffold3006_pilon	284592	288798	618.9	344
EOG090C07ZQ	Complete	scaffold5692_pilon	349792	357430	853.6	437
EOG090C07ZU	Duplicated	scaffold1939_pilon	37301	62762	688.7	360
EOG090C07ZU	Duplicated	scaffold2239_pilon	20864	22015	590.5	361
EOG090C07ZU	Duplicated	scaffold3481_pilon	112647	121592	663.4	360
EOG090C07ZZ	Complete	scaffold2930_pilon	436342	439942	793.4	362
EOG090C0800	Complete	scaffold3222_pilon	31305	37746	717.4	358
EOG090C0804	Complete	scaffold3105_pilon	135211	146328	695.6	330
EOG090C080I	Complete	scaffold2830_pilon	72085	87657	648.6	329
EOG090C080L	Complete	scaffold2886_pilon	765185	779961	860.1	437
EOG090C080N	Complete	scaffold3529_pilon	236590	242721	730.9	340
EOG090C080P	Complete	scaffold3482_pilon	198654	202147	624.9	284
EOG090C080S	Complete	scaffold3582_pilon	111296	113067	552.9	325
EOG090C080T	Complete	scaffold1887_pilon	46590	64761	643.3	303
