# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/jpacheco/busco/scripts/run_BUSCO.py -i /work/jpacheco/pacheco_finalpractical/data/Hybrid_assembly.fasta -o busco_analysis_raw -l /work/jpacheco/pacheco_finalpractical/actinopterygii_odb9/ -m genome -c 20 -sp zebrafish
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C06F6	Complete	scaffold6232	561331	605697	638.9	364
EOG090C06F7	Complete	scaffold5692	364033	394139	824.0	396
EOG090C06FA	Complete	scaffold5702	14832	24598	787.2	410
EOG090C06FC	Complete	scaffold2127	447418	460544	956.0	506
EOG090C06FE	Complete	scaffold3125	310326	337900	806.7	391
EOG090C06FM	Complete	scaffold5715	31622	43010	751.8	376
EOG090C06FO	Complete	scaffold6167	118433	136292	888.9	424
EOG090C06FP	Complete	scaffold4317	21287	28207	882.1	472
EOG090C06FQ	Complete	scaffold6371	45865	54469	806.5	385
EOG090C06FT	Complete	scaffold3108	233108	279494	878.1	389
EOG090C06G0	Complete	scaffold5960	85529	87796	721.0	386
EOG090C06G9	Complete	scaffold6160	330858	342316	873.5	425
EOG090C06GB	Complete	scaffold2943	456757	458939	830.7	408
EOG090C06GE	Complete	scaffold5967	231593	236455	893.7	394
EOG090C06GH	Duplicated	scaffold3226	246207	250009	877.8	433
EOG090C06GH	Duplicated	scaffold3299	1897	5695	877.8	433
EOG090C06GI	Complete	scaffold1883	108418	125344	877.8	491
EOG090C06GP	Complete	scaffold4378	75685	80513	657.4	347
EOG090C06GW	Complete	scaffold3262	28939	44468	824.2	407
EOG090C06GX	Complete	scaffold3531	30257	42872	930.4	440
EOG090C06GZ	Complete	scaffold6116	389360	396528	1007.7	470
EOG090C06H6	Complete	scaffold6163	494563	506924	893.1	416
EOG090C06H9	Complete	scaffold5770	387016	395241	694.8	331
EOG090C06HE	Complete	scaffold3956	86977	88308	813.2	399
EOG090C06HN	Complete	scaffold4639	26266	36468	805.6	399
EOG090C06HY	Duplicated	scaffold2375	1308990	1310429	529.1	370
EOG090C06HY	Duplicated	scaffold2988	658113	659612	450.1	367
EOG090C06HZ	Complete	scaffold2289	16372	30221	905.1	446
EOG090C06I2	Duplicated	scaffold0814	959	10984	689.6	389
EOG090C06I2	Duplicated	scaffold2082	49292	62303	640.6	413
EOG090C06I9	Complete	scaffold3257	443677	451989	762.0	383
EOG090C06IB	Complete	scaffold3050	147001	150640	780.6	397
EOG090C06IF	Complete	scaffold2256	533914	551770	789.9	388
EOG090C06IG	Complete	scaffold6100	22965	27903	828.7	413
EOG090C06IJ	Complete	scaffold2269	74738	83261	643.6	324
EOG090C06IO	Complete	scaffold6332	8409	18108	680.9	368
EOG090C06IP	Complete	scaffold2851	214601	229680	778.9	455
EOG090C06IS	Complete	scaffold3107	452776	457088	710.9	374
EOG090C06IT	Complete	scaffold3543	280575	297638	955.6	464
EOG090C06IU	Complete	scaffold0963	208253	214746	765.3	361
EOG090C06IV	Complete	scaffold2938	462958	464364	914.5	415
EOG090C06J4	Complete	scaffold5244	36259	44146	767.5	461
EOG090C06J7	Complete	scaffold6359	972005	983217	825.0	427
EOG090C06JO	Complete	scaffold2898	459503	461044	533.3	296
EOG090C06JR	Complete	scaffold2813	661302	689983	880.0	441
EOG090C06JS	Complete	scaffold2919	438599	450136	841.8	414
EOG090C06JT	Complete	scaffold2107	129568	139144	767.7	418
EOG090C06JZ	Complete	scaffold3115	14907	21567	698.3	411
EOG090C06K0	Complete	scaffold6353	356266	377090	936.0	430
EOG090C06K1	Complete	scaffold2113	15707	19493	930.4	422
EOG090C06K3	Complete	scaffold1900	153691	158307	840.0	387
EOG090C06K6	Complete	scaffold3130	669970	676142	1147.0	573
EOG090C06K8	Missing
EOG090C06KF	Complete	scaffold4995	127413	138583	1004.4	491
EOG090C06KH	Complete	scaffold3009	464069	469763	852.8	451
EOG090C06KM	Complete	scaffold3003	575729	588113	764.6	342
EOG090C06KR	Complete	scaffold2818	278524	303903	704.7	390
EOG090C06KS	Complete	scaffold2128	60357	70127	727.6	364
EOG090C06KW	Complete	scaffold1889	1777728	1784062	896.9	451
EOG090C06KX	Complete	scaffold4646	22988	33126	927.9	443
EOG090C06KY	Complete	scaffold0403	7875	10640	759.3	416
EOG090C06L4	Complete	scaffold2875	176177	264524	825.3	424
EOG090C06L5	Complete	scaffold3272	141995	155192	894.1	405
EOG090C06LB	Missing
EOG090C06LC	Complete	scaffold3742	75538	86287	1011.8	511
EOG090C06LQ	Complete	scaffold3129	600015	611494	594.6	388
EOG090C06M0	Complete	scaffold2145	1513254	1520803	869.9	404
EOG090C06M4	Complete	scaffold2171	82204	87408	871.2	438
EOG090C06M9	Complete	scaffold2256	171794	181211	757.2	393
EOG090C06MA	Complete	scaffold2449	1214778	1225712	700.8	379
EOG090C06MB	Complete	scaffold3162	358393	365852	791.2	405
EOG090C06MD	Complete	scaffold3039	187235	193423	1029.1	506
EOG090C06ME	Complete	scaffold5789	85305	93534	621.8	340
EOG090C06MP	Duplicated	scaffold2010	2202	5595	726.8	436
EOG090C06MP	Duplicated	scaffold5765	9367	12760	734.2	436
EOG090C06MU	Complete	scaffold2144	72772	115277	793.1	398
EOG090C06N8	Complete	scaffold3224	882197	887820	548.2	385
EOG090C06NC	Complete	scaffold2133	143674	148957	818.3	396
EOG090C06NE	Duplicated	scaffold3059	7110	14088	902.9	440
EOG090C06NE	Duplicated	scaffold3729	54836	61814	902.8	440
EOG090C06NH	Complete	scaffold3832	208630	221428	1009.2	549
EOG090C06NI	Fragmented	scaffold2493	698114	721105	651.9	345
EOG090C06NK	Missing
EOG090C06NO	Complete	scaffold3857	21024	26772	866.5	414
EOG090C06NX	Complete	scaffold1655	33030	61618	916.4	434
EOG090C06NZ	Complete	scaffold6233	344805	350301	963.4	464
EOG090C06O1	Fragmented	scaffold4278	71012	108167	696.3	362
EOG090C06O3	Complete	scaffold3273	138944	148410	650.5	318
EOG090C06O4	Complete	scaffold2383	185859	194606	718.1	406
EOG090C06O6	Complete	scaffold6266	93767	105833	733.3	364
EOG090C06OA	Complete	scaffold2278	73158	82364	809.2	419
EOG090C06OB	Fragmented	scaffold2620	2388	11010	386.7	228
EOG090C06OD	Complete	scaffold2011	140633	146602	827.3	396
EOG090C06OH	Complete	scaffold2165	152410	158830	761.4	413
EOG090C06OJ	Complete	scaffold3077	133341	137047	839.2	394
EOG090C06OP	Complete	scaffold6383	237940	242176	881.8	427
EOG090C06OU	Complete	scaffold3469	221620	225963	747.6	359
EOG090C06PD	Complete	scaffold4063	12951	23734	780.9	400
EOG090C06PH	Complete	scaffold3726	81359	83439	916.7	423
EOG090C06PQ	Complete	scaffold2946	305766	310552	729.6	373
EOG090C06Q1	Complete	scaffold3544	148272	157609	866.8	413
EOG090C06Q7	Complete	scaffold3019	397137	403401	604.9	345
EOG090C06Q8	Complete	scaffold4800	26219	31201	609.4	319
EOG090C06QA	Complete	scaffold3221	36917	53075	957.6	436
EOG090C06QC	Complete	scaffold2081	51155	68653	828.9	410
EOG090C06QD	Complete	scaffold3235	264580	279815	804.0	384
EOG090C06QE	Duplicated	scaffold1922	989	23430	748.9	400
EOG090C06QE	Duplicated	scaffold3929	192291	198062	864.5	403
EOG090C06QM	Complete	scaffold2841	131100	134567	766.4	413
EOG090C06QP	Complete	scaffold2060	264913	288762	858.9	602
EOG090C06QQ	Complete	scaffold2967	642311	654319	653.1	334
EOG090C06QV	Complete	scaffold2165	379787	381253	753.0	367
EOG090C06QW	Complete	scaffold3253	134405	147025	896.4	621
EOG090C06R8	Complete	scaffold3569	19736	27417	869.1	376
EOG090C06RA	Complete	scaffold1908	906251	940088	763.6	415
EOG090C06RB	Complete	scaffold2375	1469445	1472675	741.1	393
EOG090C06RG	Complete	scaffold3070	275560	284560	744.9	434
EOG090C06RK	Complete	scaffold6108	474249	494996	924.7	523
EOG090C06RL	Complete	scaffold3263	327690	336156	767.6	425
EOG090C06RO	Complete	scaffold2380	464709	489226	755.5	346
EOG090C06RX	Complete	scaffold3408	5868	21686	298.6	309
EOG090C06RZ	Complete	scaffold3274	425871	454668	715.0	348
EOG090C06S0	Complete	scaffold5960	110503	136279	696.6	326
EOG090C06S5	Complete	scaffold6115	825286	842348	623.9	435
EOG090C06S9	Duplicated	scaffold1941	803519	820307	883.5	407
EOG090C06S9	Duplicated	scaffold2416	75983	84506	790.0	380
EOG090C06SH	Complete	scaffold3746	106140	120774	700.3	373
EOG090C06SJ	Complete	scaffold2902	626361	637987	741.1	416
EOG090C06SN	Complete	scaffold3478	43252	44556	884.1	390
EOG090C06SR	Duplicated	scaffold0033	404362	431602	889.3	435
EOG090C06SR	Duplicated	scaffold5136	61764	72384	812.5	418
EOG090C06SV	Complete	scaffold2850	102782	112478	1037.4	501
EOG090C06T0	Complete	scaffold2190	33774	38899	676.0	333
EOG090C06T1	Complete	scaffold3315	42414	43823	800.0	400
EOG090C06T5	Complete	scaffold0383	65475	70615	911.6	448
EOG090C06T7	Complete	scaffold1889	1823183	1840759	810.9	386
EOG090C06T9	Complete	scaffold2354	75082	86031	953.7	465
EOG090C06TC	Complete	scaffold2933	391426	401788	746.1	366
EOG090C06TF	Complete	scaffold3822	151244	155437	770.7	352
EOG090C06TI	Complete	scaffold5996	137508	146124	736.2	376
EOG090C06TP	Complete	scaffold5793	114009	126961	874.0	397
EOG090C06TR	Complete	scaffold3098	273795	286162	804.0	392
EOG090C06U6	Complete	scaffold1993	226165	228880	865.0	395
EOG090C06UH	Complete	scaffold3451	793932	811955	1205.4	606
EOG090C06UQ	Complete	scaffold4161	97003	113462	799.2	389
EOG090C06US	Complete	scaffold3733	168338	187357	852.2	417
EOG090C06UT	Complete	scaffold2504	76378	83839	552.0	386
EOG090C06UW	Complete	scaffold6348	19385	28718	920.8	407
EOG090C06UX	Complete	scaffold2968	454540	459774	764.0	367
EOG090C06V0	Complete	scaffold1898	1266260	1278558	853.0	401
EOG090C06V3	Complete	scaffold1959	335020	354585	840.6	375
EOG090C06V4	Duplicated	scaffold2454	162729	166633	694.5	386
EOG090C06V4	Duplicated	scaffold4549	11863	38854	675.8	385
EOG090C06V4	Duplicated	scaffold6176	149116	177753	601.7	295
EOG090C06VA	Complete	scaffold2911	90644	110516	836.8	377
EOG090C06VE	Complete	scaffold3119	110174	122076	741.3	352
EOG090C06VH	Complete	scaffold3719	43367	56164	877.3	442
EOG090C06VR	Complete	scaffold2175	113814	119847	785.2	386
EOG090C06VY	Complete	scaffold4940	42894	66316	900.3	423
EOG090C06W1	Complete	scaffold2165	353564	360017	702.1	362
EOG090C06W8	Complete	scaffold2823	1389275	1393419	593.8	374
EOG090C06WF	Missing
EOG090C06WG	Complete	scaffold3195	115808	126195	679.1	366
EOG090C06WJ	Complete	scaffold2872	363871	378642	818.9	441
EOG090C06WW	Complete	scaffold6323	987716	1000585	802.9	375
EOG090C06WZ	Complete	scaffold2396	338934	359758	587.3	496
EOG090C06X2	Complete	scaffold3031	6367	31981	690.8	375
EOG090C06X7	Complete	scaffold2220	76931	86877	896.2	493
EOG090C06XB	Complete	scaffold4237	60711	71359	634.0	392
EOG090C06XD	Complete	scaffold6355	447104	468101	801.5	395
EOG090C06XH	Complete	scaffold3048	92877	124936	785.0	395
EOG090C06XN	Complete	scaffold2854	132122	146915	666.7	400
EOG090C06XO	Missing
EOG090C06XP	Complete	scaffold6128	1097651	1112760	728.1	355
EOG090C06XT	Complete	scaffold1923	132680	178505	664.8	323
EOG090C06XU	Complete	scaffold1916	329739	341788	739.3	354
EOG090C06XX	Complete	scaffold5965	354323	380452	749.5	371
EOG090C06XY	Complete	scaffold6202	337914	359340	722.9	329
EOG090C06YQ	Complete	scaffold3214	44366	46581	780.9	368
EOG090C06YR	Complete	scaffold4286	214656	222695	726.4	341
EOG090C06YS	Duplicated	scaffold1006	484759	486632	906.2	421
EOG090C06YS	Duplicated	scaffold6290	238818	245079	774.8	421
EOG090C06YW	Duplicated	scaffold1926	503040	521729	740.9	388
EOG090C06YW	Duplicated	scaffold1933	136669	155127	685.3	375
EOG090C06YW	Duplicated	scaffold5754	145498	157906	742.9	396
EOG090C06Z7	Complete	scaffold6235	72161	74257	756.9	367
EOG090C06ZL	Complete	scaffold2805	783003	836574	804.3	485
EOG090C06ZM	Complete	scaffold3513	112327	118062	787.8	387
EOG090C06ZU	Complete	scaffold4162	173661	175821	590.0	300
EOG090C06ZY	Complete	scaffold5780	465361	498502	1043.8	467
EOG090C0706	Complete	scaffold4484	9762	16539	703.8	382
EOG090C0709	Complete	scaffold3021	504164	513954	687.5	335
EOG090C070G	Complete	scaffold5999	5620	7628	790.8	385
EOG090C070K	Complete	scaffold3659	163772	184026	824.0	394
EOG090C070M	Complete	scaffold1985	324506	332320	695.9	356
EOG090C070O	Complete	scaffold1416	39014	47735	890.0	402
EOG090C070X	Complete	scaffold4878	503463	513708	1003.6	512
EOG090C070Y	Complete	scaffold4186	57586	82081	661.1	362
EOG090C070Z	Complete	scaffold2915	509770	520284	574.4	293
EOG090C0711	Complete	scaffold0597	327153	338040	953.6	431
EOG090C0715	Complete	scaffold6115	218847	223922	783.5	356
EOG090C0719	Complete	scaffold3710	48219	56033	736.3	350
EOG090C071A	Complete	scaffold2988	399753	439498	568.2	287
EOG090C071F	Complete	scaffold4220	60903	70419	576.6	350
EOG090C071I	Complete	scaffold2566	48627	68408	1143.1	642
EOG090C071L	Complete	scaffold6212	165688	172844	827.1	431
EOG090C071P	Complete	scaffold2113	415526	420484	814.7	404
EOG090C071T	Complete	scaffold3544	256866	269730	741.3	416
EOG090C071U	Complete	scaffold2918	214345	218996	861.8	406
EOG090C071Y	Complete	scaffold3125	122862	125924	727.9	365
EOG090C071Z	Complete	scaffold3250	58005	65656	797.3	436
EOG090C0721	Complete	scaffold2877	451303	471596	856.4	395
EOG090C0724	Complete	scaffold2220	70039	74928	670.8	405
EOG090C0726	Complete	scaffold5756	192588	203939	629.1	340
EOG090C0729	Complete	scaffold3216	54853	57861	625.2	340
EOG090C072F	Complete	scaffold2841	588917	593036	990.3	532
EOG090C072G	Complete	scaffold2818	343173	355040	786.9	407
EOG090C072K	Complete	scaffold3036	490484	508896	665.5	345
EOG090C072N	Complete	scaffold2469	19196	25319	980.8	454
EOG090C072P	Complete	scaffold3503	202823	218510	958.5	502
EOG090C072W	Complete	scaffold2853	175526	193559	929.3	506
EOG090C0731	Complete	scaffold2302	659095	684533	827.0	379
EOG090C0733	Complete	scaffold2926	245669	250184	766.1	418
EOG090C0735	Complete	scaffold6355	480292	507279	922.8	529
EOG090C0737	Complete	scaffold2220	96577	99962	602.3	308
EOG090C073H	Complete	scaffold2975	415621	440533	691.8	354
EOG090C073I	Complete	scaffold2096	21660	30422	716.6	364
EOG090C073L	Complete	scaffold3372	195564	204869	787.4	369
EOG090C073S	Complete	scaffold2091	116553	121068	601.4	341
EOG090C073T	Complete	scaffold1951	335675	342182	716.6	344
EOG090C073U	Complete	scaffold0963	102331	113782	783.6	404
EOG090C073Z	Complete	scaffold2983	173072	183550	707.5	357
EOG090C0742	Complete	scaffold2002	171749	187194	743.1	373
EOG090C0745	Complete	scaffold2551	4682	17847	780.8	384
EOG090C074A	Complete	scaffold5800	108794	116335	596.7	306
EOG090C074B	Complete	scaffold6377	170747	183122	591.0	314
EOG090C074C	Complete	scaffold4286	200305	206713	794.1	422
EOG090C074E	Complete	scaffold5477	33396	35765	764.8	384
EOG090C074G	Complete	scaffold3717	19874	26615	837.1	519
EOG090C074J	Complete	scaffold6233	295028	304419	754.3	389
EOG090C074O	Complete	scaffold6230	460193	470624	812.7	377
EOG090C074W	Complete	scaffold3200	134630	172588	551.6	318
EOG090C074X	Complete	scaffold5694	263245	282246	696.3	352
EOG090C074Z	Complete	scaffold3119	426998	444248	981.0	437
EOG090C0750	Duplicated	scaffold2916	789457	791074	743.1	372
EOG090C0750	Duplicated	scaffold3722	240370	241970	743.1	372
EOG090C0755	Complete	scaffold1979	163601	174138	446.3	274
EOG090C075B	Complete	scaffold6231	193370	201207	903.8	408
EOG090C075D	Complete	scaffold3697	234217	244461	660.8	350
EOG090C075K	Complete	scaffold3183	12765	22975	798.5	377
EOG090C075O	Complete	scaffold3262	445384	447362	740.5	342
EOG090C075Z	Complete	scaffold3820	142778	150718	699.4	404
EOG090C0764	Complete	scaffold6197	123426	128514	578.3	407
EOG090C0765	Complete	scaffold2064	251808	260751	785.4	400
EOG090C0766	Complete	scaffold3959	29308	51823	550.4	375
EOG090C0767	Complete	scaffold5952	260519	268039	755.7	393
EOG090C076E	Complete	scaffold4289	266533	284450	1350.3	718
EOG090C076H	Complete	scaffold2988	307025	310656	336.8	188
EOG090C076N	Complete	scaffold1926	231428	251078	865.4	383
EOG090C076V	Complete	scaffold3183	107925	111216	738.4	366
EOG090C076X	Complete	scaffold3799	346315	351613	622.1	375
EOG090C0774	Complete	scaffold3992	50249	54401	852.1	403
EOG090C0775	Complete	scaffold2937	189456	193231	796.5	501
EOG090C077C	Complete	scaffold0967	75992	89221	721.7	354
EOG090C077E	Complete	scaffold2349	153531	163821	633.2	362
EOG090C077H	Complete	scaffold3339	210390	218837	752.6	358
EOG090C077I	Complete	scaffold1908	1209972	1211888	648.3	325
EOG090C077L	Complete	scaffold3017	62122	67705	857.4	408
EOG090C077N	Complete	scaffold6204	82813	89696	765.8	368
EOG090C077S	Complete	scaffold2910	613513	619818	1123.7	552
EOG090C077U	Complete	scaffold4168	218113	230815	686.3	421
EOG090C077V	Complete	scaffold2302	1115106	1123959	785.3	429
EOG090C078E	Complete	scaffold2097	42471	52818	626.2	326
EOG090C078H	Complete	scaffold6124	155340	162434	733.6	377
EOG090C078I	Complete	scaffold6094	674603	680694	600.0	310
EOG090C078J	Complete	scaffold6353	1630534	1634433	679.0	380
EOG090C078M	Complete	scaffold3152	238774	245622	1009.3	547
EOG090C078N	Complete	scaffold4070	62824	69481	852.3	391
EOG090C078P	Complete	scaffold3360	203751	211176	594.9	344
EOG090C078U	Complete	scaffold4598	51699	64518	752.0	357
EOG090C078W	Complete	scaffold0404	361431	364065	883.5	405
EOG090C078Z	Complete	scaffold4316	101382	116734	896.7	396
EOG090C0792	Complete	scaffold3831	303065	307851	774.0	360
EOG090C0795	Complete	scaffold6403	55987	79214	687.1	343
EOG090C0797	Complete	scaffold2918	48325	58512	591.7	396
EOG090C0798	Complete	scaffold3417	48079	53392	750.8	380
EOG090C079C	Complete	scaffold2821	731259	737974	755.5	369
EOG090C079E	Complete	scaffold2377	425648	429024	418.5	380
EOG090C079F	Complete	scaffold4205	131924	142607	800.5	426
EOG090C079L	Complete	scaffold6129	228341	239885	763.3	374
EOG090C079P	Complete	scaffold6378	305263	319497	821.3	492
EOG090C079Q	Duplicated	scaffold2784	839492	844961	744.1	340
EOG090C079Q	Duplicated	scaffold4995	40861	46944	682.8	357
EOG090C079V	Complete	scaffold5756	334249	339992	702.3	450
EOG090C079X	Fragmented	scaffold2468	137492	160638	760.1	354
EOG090C079Z	Complete	scaffold2912	164379	178647	902.1	498
EOG090C07A0	Complete	scaffold2957	49274	60913	758.2	360
EOG090C07A1	Complete	scaffold2918	443601	445983	764.3	441
EOG090C07A3	Complete	scaffold2952	5562	16587	1094.6	540
EOG090C07A4	Complete	scaffold3065	38368	60327	858.8	542
EOG090C07A5	Complete	scaffold2993	444130	453204	957.1	526
EOG090C07AC	Complete	scaffold2433	127260	136429	888.3	422
EOG090C07AD	Complete	scaffold2987	114767	131574	584.1	293
EOG090C07AG	Complete	scaffold3848	95283	101514	999.4	505
EOG090C07AM	Complete	scaffold2092	642900	705183	799.4	497
EOG090C07AO	Complete	scaffold3527	18786	60756	794.7	367
EOG090C07AQ	Complete	scaffold6255	46768	52644	670.1	390
EOG090C07AR	Complete	scaffold4017	27343	37976	649.6	338
EOG090C07AS	Complete	scaffold3505	10805	22540	729.8	349
EOG090C07AU	Complete	scaffold1979	126974	140061	719.6	356
EOG090C07AW	Complete	scaffold2011	276554	288994	731.6	344
EOG090C07AZ	Complete	scaffold3253	193211	206020	595.0	356
EOG090C07BA	Complete	scaffold2165	751443	758497	702.6	346
EOG090C07BD	Complete	scaffold1935	30128	61963	728.7	328
EOG090C07BH	Complete	scaffold6116	407629	414922	722.0	378
EOG090C07BO	Complete	scaffold2906	34966	43248	649.4	323
EOG090C07C3	Complete	scaffold4595	27674	37280	775.6	359
EOG090C07CA	Complete	scaffold6377	164471	168670	838.1	368
EOG090C07CC	Complete	scaffold4874	34955	40037	760.1	374
EOG090C07CI	Complete	scaffold6223	236975	250954	645.6	525
EOG090C07CJ	Complete	scaffold6157	64251	89742	693.4	376
EOG090C07CO	Complete	scaffold3234	184823	190241	693.7	334
EOG090C07CW	Complete	scaffold3838	1210	13943	712.9	362
EOG090C07D4	Complete	scaffold3038	140151	144838	661.5	333
EOG090C07DE	Complete	scaffold2114	331883	336031	635.4	366
EOG090C07DF	Complete	scaffold2171	17697	26906	615.7	321
EOG090C07DL	Complete	scaffold6170	890947	893946	789.9	384
EOG090C07DM	Complete	scaffold2793	96722	99178	721.9	343
EOG090C07DO	Complete	scaffold2942	102409	119397	871.8	465
EOG090C07DP	Complete	scaffold3572	143273	159999	803.8	408
EOG090C07DT	Complete	scaffold3285	645998	653510	856.1	431
EOG090C07DX	Complete	scaffold1177	270750	278003	693.1	423
EOG090C07DZ	Complete	scaffold3146	42836	52291	785.5	396
EOG090C07E4	Complete	scaffold2800	203165	207319	718.3	389
EOG090C07E7	Complete	scaffold3380	114413	124812	1139.2	985
EOG090C07EB	Complete	scaffold5238	18183	35028	934.6	440
EOG090C07EG	Complete	scaffold3772	54547	62683	898.4	427
EOG090C07EH	Complete	scaffold3318	659426	664780	613.7	513
EOG090C07EI	Complete	scaffold3128	28798	35634	728.0	355
EOG090C07EK	Complete	scaffold2191	176070	180650	747.2	433
EOG090C07EN	Fragmented	scaffold5676	1	21477	505.6	218
EOG090C07EP	Complete	scaffold4456	14	7933	853.6	400
EOG090C07EQ	Fragmented	scaffold3485	525664	529707	610.9	301
EOG090C07ES	Complete	scaffold4200	37582	41557	705.4	323
EOG090C07EW	Complete	scaffold3227	311172	341059	789.8	373
EOG090C07F0	Missing
EOG090C07F9	Complete	scaffold3354	165499	175269	780.2	468
EOG090C07FA	Complete	scaffold3013	118383	127999	803.3	424
EOG090C07FB	Complete	scaffold2006	585430	592159	688.7	321
EOG090C07FF	Complete	scaffold2836	402720	437859	659.4	358
EOG090C07FG	Complete	scaffold2937	11586	23355	672.6	354
EOG090C07FM	Complete	scaffold3346	219390	220736	649.0	370
EOG090C07FU	Complete	scaffold3335	8397	21848	661.5	324
EOG090C07FV	Complete	scaffold0066	134313	139182	766.5	392
EOG090C07FY	Complete	scaffold2899	730419	734610	462.2	334
EOG090C07G2	Complete	scaffold2804	90217	97083	542.3	327
EOG090C07G3	Complete	scaffold2823	1222056	1230021	754.9	385
EOG090C07G8	Missing
EOG090C07GA	Complete	scaffold3701	320384	342408	514.6	336
EOG090C07GC	Complete	scaffold3280	45696	55968	834.4	421
EOG090C07GE	Complete	scaffold3934	93931	104095	738.1	364
EOG090C07GG	Complete	scaffold1175	215093	261182	681.5	407
EOG090C07GJ	Complete	scaffold3050	101095	107923	914.4	615
EOG090C07GO	Complete	scaffold5858	160551	170162	569.5	286
EOG090C07GP	Complete	scaffold6199	19584	32394	925.8	460
EOG090C07GS	Complete	scaffold0877	104615	105883	718.7	343
EOG090C07GV	Complete	scaffold2860	336264	358130	746.0	405
EOG090C07GW	Duplicated	scaffold3461	24400	50928	539.6	300
EOG090C07GW	Duplicated	scaffold6334	837	16910	539.5	299
EOG090C07H0	Complete	scaffold3218	631483	650031	929.3	439
EOG090C07H2	Complete	scaffold5967	222278	227384	818.7	401
EOG090C07H4	Complete	scaffold0897	34624	48244	737.7	420
EOG090C07HE	Complete	scaffold1903	1049301	1059707	902.9	426
EOG090C07HF	Complete	scaffold5751	16361	19129	693.3	348
EOG090C07HG	Complete	scaffold3000	219042	242080	533.7	263
EOG090C07HK	Complete	scaffold3290	49209	60632	561.8	311
EOG090C07HM	Complete	scaffold2429	701824	706395	717.8	378
EOG090C07HR	Complete	scaffold3297	182574	186011	719.4	376
EOG090C07HS	Complete	scaffold2457	307720	317195	681.0	341
EOG090C07HV	Complete	scaffold2033	4816	10741	910.6	491
EOG090C07I4	Complete	scaffold4150	116405	126445	734.8	350
EOG090C07IE	Complete	scaffold2167	171772	181609	557.4	267
EOG090C07II	Complete	scaffold6260	1054540	1080626	847.7	469
EOG090C07IL	Complete	scaffold3453	1146710	1148867	873.9	418
EOG090C07IT	Complete	scaffold2086	55506	79322	699.3	444
EOG090C07IZ	Complete	scaffold6291	262249	294027	761.5	407
EOG090C07J7	Complete	scaffold6298	282616	289924	733.6	376
EOG090C07JA	Complete	scaffold2828	22108	33833	1082.9	588
EOG090C07JF	Complete	scaffold2000	125867	132657	820.7	388
EOG090C07JJ	Complete	scaffold3300	22823	32639	1045.4	476
EOG090C07JL	Complete	scaffold2222	34961	38509	896.7	550
EOG090C07JM	Complete	scaffold3691	92719	99331	564.7	346
EOG090C07JN	Complete	scaffold0520	17197	24360	754.5	346
EOG090C07JS	Complete	scaffold2842	580988	591679	604.7	427
EOG090C07JV	Complete	scaffold2038	126755	131232	897.5	394
EOG090C07K0	Complete	scaffold6353	1580196	1597928	797.1	374
EOG090C07K1	Complete	scaffold2145	1484937	1488941	777.1	382
EOG090C07K7	Complete	scaffold0580	543355	550461	616.0	330
EOG090C07KB	Duplicated	scaffold3831	235165	236733	353.3	387
EOG090C07KB	Duplicated	scaffold6333	4845	6398	370.3	388
EOG090C07KD	Complete	scaffold2875	420682	423329	869.5	397
EOG090C07KF	Complete	scaffold2416	362200	369367	812.7	383
EOG090C07KH	Complete	scaffold1933	792957	797962	698.2	403
EOG090C07KJ	Complete	scaffold3130	749777	756536	760.1	337
EOG090C07KL	Complete	scaffold2222	15192	24948	700.5	360
EOG090C07KY	Complete	scaffold5851	12492	30444	787.1	489
EOG090C07LC	Complete	scaffold2872	422919	433396	677.1	322
EOG090C07LD	Complete	scaffold6185	433427	438864	643.7	397
EOG090C07LE	Complete	scaffold3601	18687	24760	1147.8	813
EOG090C07LN	Complete	scaffold3387	270396	274063	659.4	353
EOG090C07LO	Fragmented	scaffold6267	616080	655140	763.3	380
EOG090C07LR	Complete	scaffold5839	54461	59859	733.7	376
EOG090C07LT	Complete	scaffold0245	6600	11195	851.1	404
EOG090C07M8	Complete	scaffold1916	31438	46602	781.9	367
EOG090C07MA	Complete	scaffold3402	334660	341667	967.6	499
EOG090C07MB	Complete	scaffold2540	86685	94840	938.7	471
EOG090C07MS	Duplicated	scaffold3099	415106	426161	440.8	264
EOG090C07MS	Duplicated	scaffold6271	507069	523974	421.7	275
EOG090C07MW	Complete	scaffold4372	9232	22946	760.2	432
EOG090C07N2	Complete	scaffold1956	462286	467082	743.0	373
EOG090C07N8	Complete	scaffold3149	85242	96302	821.8	413
EOG090C07NA	Complete	scaffold6212	13105	20077	728.2	448
EOG090C07NB	Complete	scaffold2402	587236	597007	763.9	357
EOG090C07NT	Complete	scaffold6220	627967	635452	666.7	320
EOG090C07O0	Complete	scaffold1898	465388	473188	658.8	401
EOG090C07O1	Complete	scaffold1962	144075	153048	875.1	441
EOG090C07O4	Complete	scaffold3826	148263	174207	790.0	365
EOG090C07OR	Duplicated	scaffold2945	258068	259270	931.3	394
EOG090C07OR	Duplicated	scaffold5950	334136	335347	890.3	394
EOG090C07OS	Missing
EOG090C07OT	Complete	scaffold3153	361750	364381	872.5	392
EOG090C07OV	Complete	scaffold4015	131780	133105	583.8	324
